round,year.month.spp,model.spp.gr,model.spp.gr.sample,model.spp.bins5lfm_gr,individual.bins5lfm_gr,model.spp.bins5lfm_gr_nodate,individual.bins5lfm_gr_nodate,model.spp.bins10lfm_gr_nodate,individual.bins10lfm_gr_nodate,spp,individual,model,mpa,lfm,lfm.notes,fh,ttfg,gti,tti,fd,gd,pfg,ignition,start.temp,temp.max,ignition.temp,prop.new,sample.wt,glow,year.month,year,month,dry.wt,fresh.wt,water.wt,site,lfm.outliers.out,sample,lfm.NAs.imputed,temp.change,gr,precip.2month,precip.2mo,season,prop.ignite,bins5lfm_gr,prop.ignite.bins5,prop.ignite.bins5_nodate,bins10lfm_gr,prop.ignite.bins10_nodate,hydration,bins20lfm_gr,gdw.gfw,gww.gdw,gdw.gww,dw.flam.sample,ww.flam.sample,ww.outs,dw.outs,tti.outs,gti.outs,gd.outs,fd.outs,pfg.outs,fh.outs,temp.max.outs,ignition.temp.outs,mean.wt,dry.norm.fh,dry.norm.gd,dry.norm.fd,dry.norm.pfg,dry.norm.ttfg,dry.norm.tti,dry.norm.gti,flam.index,LFM,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8
10,2016_December_ADFA,"2016_December_EPI_ADFA_(90,100]","2016_December_EPI_ADFA_(90,100]_1.1.1","2016_December_EPI_ADFA_(90,95]","2016_December_EPI_ADFA_(90,95]_1.1.1","EPI_ADFA_(90,95]","EPI_ADFA_(90,95]_1.1.1","EPI_ADFA_(90,100]","EPI_ADFA_(90,100]_1.1.1",ADFA,2016_December_ADFA_1.1.1,EPI,-3.4,94.95268139,0,12,15,3,18,9,57,45,1,275.1,316.4,265.05,100,0.518,1,2016_December,2016,December,0.317,0.618,0.301,St. Marys,94.95268139,1.1.1,94.95268139,41.299999999999955,"(90,100]",2016_December,3.49,Wet,100,"(90,95]",100,100,"(90,100]",95,hydrated,"(80,100]",0.5129449838187702,0.9495268139,1.053156146179402,0.26570550161812295,0.25229449838187706,0.25229449838187706,0.26570550161812295,18,3,57,9,45,12,316.4,NA,0.5045222641509434,45.16278333313034,214.5232208323691,33.87208749984776,169.36043749923877,56.453479166412926,67.74417499969552,11.290695833282586,16.76248324044709,94.95268139,3.5196820823454624,1.016062258982867,1.0130558100446216,0.19602091046451284,-0.4058519401847118,-0.17865842204445412,0.0038752295890289003,-0.009072068533760448
10,2016_December_ADFA,"2016_December_EPI_ADFA_(60,70]","2016_December_EPI_ADFA_(60,70]_1.2.1","2016_December_EPI_ADFA_(65,70]","2016_December_EPI_ADFA_(65,70]_1.2.1","EPI_ADFA_(65,70]","EPI_ADFA_(65,70]_1.2.1","EPI_ADFA_(60,70]","EPI_ADFA_(60,70]_1.2.1",ADFA,2016_December_ADFA_1.2.1,EPI,-3.6,67.15328467,0,15,16,10,26,6,69,53,1,276.4,311.9,265.05,100,0.524,1,2016_December,2016,December,0.274,0.458,0.184,St. Marys,67.15328467,1.2.1,67.15328467,35.5,"(60,70]",2016_December,3.49,Wet,100,"(65,70]",100,91,"(60,70]",94,moderate,"(60,80]",0.5982532751091704,0.6715328467,1.4891304347826089,0.3134847161572053,0.21051528384279472,0.21051528384279472,0.3134847161572053,26,10,69,6,53,15,311.9,NA,0.5045222641509434,47.84922271131664,220.10642447205657,19.13968908452666,169.06725357998548,51.03917089207109,82.93865269961552,31.89948180754443,16.454006713561718,67.15328467,2.663742373916449,1.074810740907743,0.7348782801036006,0.04113344459401929,0.702556788513913,0.03923527961567849,-4.288968769715208e-4,-7.801161746808169e-4
10,2016_December_ADFA,"2016_December_EPI_ADFA_(80,90]","2016_December_EPI_ADFA_(80,90]_1.3.1","2016_December_EPI_ADFA_(85,90]","2016_December_EPI_ADFA_(85,90]_1.3.1","EPI_ADFA_(85,90]","EPI_ADFA_(85,90]_1.3.1","EPI_ADFA_(80,90]","EPI_ADFA_(80,90]_1.3.1",ADFA,2016_December_ADFA_1.3.1,EPI,-3.8,88.46641318,0,11,16,14,30,5,87,68,1,272.2,339.8,265.05,100,0.506,1,2016_December,2016,December,0.3945,0.7435,0.349,St. Marys,88.46641318,1.3.1,88.46641318,67.60000000000002,"(80,90]",2016_December,3.49,Wet,100,"(85,90]",100,92,"(80,90]",89,moderate,"(80,100]",0.5305985205110961,0.8846641318,1.1303724928366763,0.26848285137861466,0.23751714862138537,0.23751714862138537,0.26848285137861466,30,14,87,5,68,11,339.8,NA,0.5045222641509434,40.970959387226536,324.04304242624625,18.623163357830244,253.27502166649137,59.59412274505679,111.73898014698148,52.14485740192468,15.809561120724398,88.46641318,1.5792390299331611,0.6365486304308137,0.6599893842723749,-0.5930509517421911,0.1411485658938025,-0.5544468896090674,-0.0027827859025066986,-0.0030716600269552106
10,2016_December_ADFA,"2016_December_EPI_ADFA_(50,60]","2016_December_EPI_ADFA_(50,60]_1.4.1","2016_December_EPI_ADFA_(50,55]","2016_December_EPI_ADFA_(50,55]_1.4.1","EPI_ADFA_(50,55]","EPI_ADFA_(50,55]_1.4.1","EPI_ADFA_(50,60]","EPI_ADFA_(50,60]_1.4.1",ADFA,2016_December_ADFA_1.4.1,EPI,-5.1,51.12107623,0,12,9,19,28,6,112,87,1,274.8,302.3,265.05,100,0.499,1,2016_December,2016,December,0.5575,0.8425,0.285,St. Marys,51.12107623,1.4.1,51.12107623,27.5,"(50,60]",2016_December,3.49,Wet,100,"(50,55]",100,96,"(50,60]",94,dry,"(40,60]",0.6617210682492581,0.5112107623,1.956140350877193,0.3301988130563798,0.16880118694362015,0.16880118694362015,0.3301988130563798,28,19,112,6,87,12,302.3,NA,0.5045222641509434,36.34174177952317,339.1895899422163,18.170870889761584,263.477627901543,27.256306334642375,84.79739748555407,57.54109115091169,16.01097857804958,51.12107623,1.04872185646099,0.2669769686855044,-0.7229426346509881,0.3738973755510883,0.21906274309608167,-0.4098307253755565,-0.0025156403556124557,-0.005279621944377933
10,2016_December_ADFA,"2016_December_EPI_ADFA_(70,80]","2016_December_EPI_ADFA_(70,80]_1.5.1","2016_December_EPI_ADFA_(75,80]","2016_December_EPI_ADFA_(75,80]_1.5.1","EPI_ADFA_(75,80]","EPI_ADFA_(75,80]_1.5.1","EPI_ADFA_(70,80]","EPI_ADFA_(70,80]_1.5.1",ADFA,2016_December_ADFA_1.5.1,EPI,-4.7,78.26086957,0,6,25,21,46,2,126,103,1,284.7,328,265.05,100,0.472,1,2016_December,2016,December,0.1955,0.3485,0.153,St. Marys,78.26086957,1.5.1,78.26086957,43.30000000000001,"(70,80]",2016_December,3.49,Wet,100,"(75,80]",100,97,"(70,80]",89,moderate,"(60,80]",0.5609756097560976,0.7826086957,1.277777777777778,0.26478048780487806,0.2072195121951219,0.2072195121951219,0.26478048780487806,46,21,126,2,103,6,328,NA,0.5045222641509434,22.660280029476787,475.8658806190125,7.553426676492262,389.0014738393515,94.41783345615328,173.72881355932202,79.31098010316875,15.153041338454392,78.26086957,-1.2407054172152356,0.03617643306710818,1.2492770447948167,-0.27455130317782966,0.09132456642833911,-0.9840897725097781,-0.004762443837157171,-0.002268370272174877
10,2016_December_ADFA,"2016_December_EPI_ADFA_(50,60]","2016_December_EPI_ADFA_(50,60]_1.6.1","2016_December_EPI_ADFA_(55,60]","2016_December_EPI_ADFA_(55,60]_1.6.1","EPI_ADFA_(55,60]","EPI_ADFA_(55,60]_1.6.1","EPI_ADFA_(50,60]","EPI_ADFA_(50,60]_1.6.1",ADFA,2016_December_ADFA_1.6.1,EPI,-5.3,55.40704739,0,6,17,30,47,5,92,57,1,272.6,304.6,265.05,100,0.494,1,2016_December,2016,December,0.4115,0.6395,0.228,St. Marys,55.40704739,1.6.1,55.40704739,32,"(50,60]",2016_December,3.49,Wet,100,"(55,60]",100,93,"(50,60]",94,dry,"(40,60]",0.6434714620797498,0.5540704739,1.8048245614035088,0.3178749022673964,0.1761250977326036,0.1761250977326036,0.3178749022673964,47,30,92,5,57,6,304.6,NA,0.5045222641509434,18.87534988513437,289.42203157206035,15.729458237611976,179.31582390877654,53.48015800788072,147.85690743355258,94.37674942567186,15.13118316678093,55.40704739,-0.29094480820979146,1.8264567436408778,0.630862787128249,-0.5137529644464237,-0.6377785673964997,0.42353106172143495,0.01938649541181994,0.008694922691295012
11,2016_December_ADFA,"2016_December_EPI_ADFA_(70,80]","2016_December_EPI_ADFA_(70,80]_1.1.1","2016_December_EPI_ADFA_(75,80]","2016_December_EPI_ADFA_(75,80]_1.1.1","EPI_ADFA_(75,80]","EPI_ADFA_(75,80]_1.1.1","EPI_ADFA_(70,80]","EPI_ADFA_(70,80]_1.1.1",ADFA,2016_December_ADFA_1.1.1,EPI,-4,79.52755906,0,9,3,24,27,4,86,58,1,276.8,295.1,265.05,100,0.516,1,2016_December,2016,December,0.635,1.14,0.505,St. Marys,79.52755906,1.1.1,79.52755906,18.30000000000001,"(70,80]",2016_December,3.49,Wet,100,"(75,80]",100,97,"(70,80]",89,moderate,"(60,80]",0.5570175438596492,0.7952755906,1.2574257425742574,0.28742105263157897,0.22857894736842105,0.22857894736842105,0.28742105263157897,27,24,86,4,58,9,295.1,NA,0.5045222641509434,31.312946346822923,299.21259842519686,13.916865043032413,201.79454312396996,10.437648782274309,93.93883904046878,83.50119025819447,15.81183815174345,79.52755906,1.3642937047283037,1.957940755998946,-0.995669002359783,-0.021141461707509124,-0.4082142507423142,-0.4829183658269023,0.005524024548550078,-0.00564532244765243
11,2016_December_ADFA,"2016_December_EPI_ADFA_(100,110]","2016_December_EPI_ADFA_(100,110]_1.2.1","2016_December_EPI_ADFA_(105,110]","2016_December_EPI_ADFA_(105,110]_1.2.1","EPI_ADFA_(105,110]","EPI_ADFA_(105,110]_1.2.1","EPI_ADFA_(100,110]","EPI_ADFA_(100,110]_1.2.1",ADFA,2016_December_ADFA_1.2.1,EPI,-4.1,106.0773481,0,11,3,16,19,8,85,61,1,267.5,328.5,265.05,100,0.457,1,2016_December,2016,December,0.2715,0.5595,0.288,St. Marys,106.0773481,1.2.1,106.0773481,61,"(100,110]",2016_December,3.49,Wet,100,"(105,110]",100,80,"(100,110]",78,hydrated,"(100,120]",0.4852546916890081,1.060773481,0.9427083333333336,0.2217613941018767,0.23523860589812332,0.23523860589812332,0.2217613941018767,19,16,85,8,61,11,328.5,NA,0.5045222641509434,49.60286277306962,383.2948487009925,36.074809289505176,275.07042083247694,13.528053483564442,85.6776720625748,72.14961857901035,16.515174973963326,106.0773481,2.529933022672903,0.831937093763144,-0.8945385187603567,-0.349986245533054,-0.6115266582695752,-0.4466730717611684,0.0024865028244437605,-0.008145132348220646
11,2016_December_ADFA,"2016_December_EPI_ADFA_(80,90]","2016_December_EPI_ADFA_(80,90]_1.3.1","2016_December_EPI_ADFA_(85,90]","2016_December_EPI_ADFA_(85,90]_1.3.1","EPI_ADFA_(85,90]","EPI_ADFA_(85,90]_1.3.1","EPI_ADFA_(80,90]","EPI_ADFA_(80,90]_1.3.1",ADFA,2016_December_ADFA_1.3.1,EPI,-3.9,87.93686584,0,7,14,25,39,7,135,103,1,284.5,295.4,265.05,100,0.512,1,2016_December,2016,December,0.4435,0.8335,0.39,St. Marys,87.93686584,1.3.1,87.93686584,10.899999999999975,"(80,90]",2016_December,3.49,Wet,100,"(85,90]",100,92,"(80,90]",89,moderate,"(80,100]",0.5320935812837433,0.8793686584,1.1371794871794871,0.2724319136172766,0.23956808638272345,0.23956808638272345,0.2724319136172766,39,25,135,7,103,7,295.4,NA,0.5045222641509434,25.694493376550167,495.5366579763246,25.694493376550167,378.076116826381,51.38898675310033,143.15503452649378,91.76604777339344,15.30412,87.93686584,-0.6983823893933833,-0.1287677328822085,-0.3539764738905134,0.5131259917484602,-0.5552825250424033,-0.2597977126159307,0.005987223039819022,-0.003005367237886941
11,2016_December_ADFA,"2016_December_EPI_ADFA_(40,50]","2016_December_EPI_ADFA_(40,50]_1.4.1","2016_December_EPI_ADFA_(45,50]","2016_December_EPI_ADFA_(45,50]_1.4.1","EPI_ADFA_(45,50]","EPI_ADFA_(45,50]_1.4.1","EPI_ADFA_(40,50]","EPI_ADFA_(40,50]_1.4.1",ADFA,2016_December_ADFA_1.4.1,EPI,-5.6,47.07996406,0,9,22,4,26,14,103,85,1,270.2,305.3,265.05,100,0.511,1,2016_December,2016,December,0.5565,0.8185,0.262,St. Marys,47.07996406,1.4.1,47.07996406,35.10000000000002,"(40,50]",2016_December,3.49,Wet,100,"(45,50]",100,86,"(40,50]",91,dry,"(40,60]",0.679902260232132,0.4707996406,2.1240458015267176,0.34743005497861945,0.16356994502138056,0.16356994502138056,0.34743005497861945,26,4,103,14,85,9,305.3,NA,0.5045222641509434,25.904494648725343,296.4625498687456,40.29588056468387,244.65356057129492,63.32209803021751,74.83520676298433,11.51310873276682,15.857159083572911,47.07996406,1.8225034153597004,-0.9264870405183198,1.240415743469914,1.0079278904554145,-1.122692731153613,0.1934773036478898,0.009815134297715584,-0.008986872850229574
11,2016_December_ADFA,"2016_December_EPI_ADFA_(70,80]","2016_December_EPI_ADFA_(70,80]_1.5.1","2016_December_EPI_ADFA_(75,80]","2016_December_EPI_ADFA_(75,80]_1.5.1","EPI_ADFA_(75,80]","EPI_ADFA_(75,80]_1.5.1","EPI_ADFA_(70,80]","EPI_ADFA_(70,80]_1.5.1",ADFA,2016_December_ADFA_1.5.1,EPI,-5.1,76.75675676,0,1,14,24,38,1,89,64,1,279.2,305.4,265.05,100,0.474,1,2016_December,2016,December,0.2775,0.4905,0.213,St. Marys,76.75675676,1.5.1,76.75675676,26.19999999999999,"(70,80]",2016_December,3.49,Wet,100,"(75,80]",100,97,"(70,80]",89,moderate,"(60,80]",0.5657492354740061,0.7675675676,1.3028169014084507,0.2681651376146789,0.20583486238532103,0.20583486238532103,0.2681651376146789,38,24,89,1,64,1,305.4,NA,0.5045222641509434,3.7290455011974,331.8850496065686,3.7290455011974,238.6589120766336,52.206637016763594,141.70372904550118,89.4970920287376,15.304950810109103,76.75675676,-0.31136463501991835,2.2510701873360546,0.6223102185708133,-0.3049262956052699,-1.259679722600367,-1.2253430467961197,0.007212575379428403,-0.009315367810911801
11,2016_December_ADFA,"2016_December_EPI_ADFA_(50,60]","2016_December_EPI_ADFA_(50,60]_1.6.1","2016_December_EPI_ADFA_(55,60]","2016_December_EPI_ADFA_(55,60]_1.6.1","EPI_ADFA_(55,60]","EPI_ADFA_(55,60]_1.6.1","EPI_ADFA_(50,60]","EPI_ADFA_(50,60]_1.6.1",ADFA,2016_December_ADFA_1.6.1,EPI,-5.8,56.04900459,0,9,16,26,42,6,96,64,1,279.3,290.4,265.05,100,0.529,1,2016_December,2016,December,0.3265,0.5095,0.183,St. Marys,56.04900459,1.6.1,56.04900459,11.099999999999966,"(50,60]",2016_December,3.49,Wet,100,"(55,60]",100,93,"(50,60]",94,dry,"(40,60]",0.6408243375858685,0.5604900459000001,1.784153005464481,0.33899607458292447,0.19000392541707556,0.19000392541707556,0.33899607458292447,42,26,96,6,64,9,290.4,NA,0.5045222641509434,26.548979987667792,283.18911986845643,17.699319991778527,188.79274657897096,47.19818664474274,123.89523994244968,76.69705329770696,15.182333580755405,56.04900459,0.2293325544675343,1.3827686031503628,0.34238948581092643,0.07728032384684418,-0.19149968538048834,0.5009664301542447,0.015011506566088392,0.0064877799914644825
12,2016_December_ADFA,"2016_December_EPI_ADFA_(110,120]","2016_December_EPI_ADFA_(110,120]_1.1.1","2016_December_EPI_ADFA_(110,115]","2016_December_EPI_ADFA_(110,115]_1.1.1","EPI_ADFA_(110,115]","EPI_ADFA_(110,115]_1.1.1","EPI_ADFA_(110,120]","EPI_ADFA_(110,120]_1.1.1",ADFA,2016_December_ADFA_1.1.1,EPI,-4.2,112.6252505,0,15,7,13,20,7,88,68,1,275,380,265.05,100,0.524,1,2016_December,2016,December,0.2495,0.5305,0.281,St. Marys,112.6252505,1.1.1,112.6252505,105,"(110,120]",2016_December,3.49,Wet,100,"(110,115]",100,100,"(110,120]",100,hydrated,"(100,120]",0.470311027332705,1.126252505,0.887900355871886,0.24644297832233744,0.2775570216776626,0.2775570216776626,0.24644297832233744,20,13,88,7,68,15,380,NA,0.5045222641509434,60.866006822805915,357.08057336046136,28.404136517309425,275.9258975967201,28.404136517309425,81.15467576374121,52.75053924643179,17.072871217604664,112.6252505,2.8424791220649492,-0.06593780333954409,-0.4770512990814031,-1.3955952570484826,0.3538205437751239,-0.6193758003897069,-0.00927296663131947,-0.0033208001160169006
12,2016_December_ADFA,"2016_December_EPI_ADFA_(90,100]","2016_December_EPI_ADFA_(90,100]_1.2.1","2016_December_EPI_ADFA_(95,100]","2016_December_EPI_ADFA_(95,100]_1.2.1","EPI_ADFA_(95,100]","EPI_ADFA_(95,100]_1.2.1","EPI_ADFA_(90,100]","EPI_ADFA_(90,100]_1.2.1",ADFA,2016_December_ADFA_1.2.1,EPI,-4.2,99.69135802,0,4,17,28,45,1,94,65,1,272.2,285.3,265.05,100,0.51,1,2016_December,2016,December,0.324,0.647,0.323,St. Marys,99.69135802,1.2.1,99.69135802,13.100000000000025,"(90,100]",2016_December,3.49,Wet,100,"(95,100]",100,86,"(90,100]",95,hydrated,"(80,100]",0.500772797527048,0.9969135802,1.0030959752321982,0.25539412673879447,0.25460587326120554,0.25460587326120554,0.25539412673879447,45,28,94,1,65,4,285.3,NA,0.5045222641509434,15.662067296054222,368.0585814572742,3.9155168240135554,254.5085935608811,66.56378600823044,176.19825708061,109.63447107237955,15.238846545210295,99.69135802,-0.7349458173712297,2.2701127570110784,0.6752944418992518,0.001033921066761064,-0.5063531379322559,-0.4791494800707658,0.01063435607707169,-2.4252401015148586e-4
12,2016_December_ADFA,"2016_December_EPI_ADFA_(100,110]","2016_December_EPI_ADFA_(100,110]_1.3.1","2016_December_EPI_ADFA_(100,105]","2016_December_EPI_ADFA_(100,105]_1.3.1","EPI_ADFA_(100,105]","EPI_ADFA_(100,105]_1.3.1","EPI_ADFA_(100,110]","EPI_ADFA_(100,110]_1.3.1",ADFA,2016_December_ADFA_1.3.1,EPI,-4,102.5641026,0,16,12,12,24,4,72,56,1,272.1,298.8,265.05,100,0.497,1,2016_December,2016,December,0.2925,0.5925,0.3,St. Marys,102.5641026,1.3.1,102.5641026,26.69999999999999,"(100,110]",2016_December,3.49,Wet,100,"(100,105]",100,75,"(100,110]",78,hydrated,"(100,120]",0.49367088607594933,1.025641026,0.975,0.24535443037974683,0.2516455696202532,0.2516455696202532,0.24535443037974683,24,12,72,4,56,16,298.8,NA,0.5045222641509434,65.21178352164267,293.45302584739204,16.302945880410668,228.24124232574937,48.90883764123201,97.81767528246402,48.90883764123201,16.771731517714638,102.5641026,2.6011847371713657,1.3660281617851324,0.1274076895406777,0.2679012704778581,1.0724213769349606,-0.20842869954125123,-0.005003674292722792,-0.0027439900198784456
12,2016_December_ADFA,"2016_December_EPI_ADFA_(60,70]","2016_December_EPI_ADFA_(60,70]_1.4.1","2016_December_EPI_ADFA_(65,70]","2016_December_EPI_ADFA_(65,70]_1.4.1","EPI_ADFA_(65,70]","EPI_ADFA_(65,70]_1.4.1","EPI_ADFA_(60,70]","EPI_ADFA_(60,70]_1.4.1",ADFA,2016_December_ADFA_1.4.1,EPI,-7,65.8045977,0,12,9,14,23,9,99,76,1,278.4,379,265.05,100,0.526,1,2016_December,2016,December,0.348,0.577,0.229,St. Marys,65.8045977,1.4.1,65.8045977,100.60000000000002,"(60,70]",2016_December,3.49,Wet,100,"(65,70]",100,91,"(60,70]",94,moderate,"(60,80]",0.6031195840554593,0.658045977,1.5196506550218338,0.3172409012131716,0.2087590987868284,0.2087590987868284,0.3172409012131716,23,14,99,9,76,12,379,NA,0.5045222641509434,37.826143962239406,312.0656876884751,28.369607971679557,239.56557842751624,28.369607971679557,72.50010926095887,44.13050128927931,16.36688850177677,65.8045977,2.2305350281806224,-0.47048257456840786,-0.2948298824912987,-1.2631780617383905,-0.3516321573316033,-0.5296146761952433,-0.003550759930073241,-0.004139274966110507
12,2016_December_ADFA,"2016_December_EPI_ADFA_(60,70]","2016_December_EPI_ADFA_(60,70]_1.5.1","2016_December_EPI_ADFA_(60,65]","2016_December_EPI_ADFA_(60,65]_1.5.1","EPI_ADFA_(60,65]","EPI_ADFA_(60,65]_1.5.1","EPI_ADFA_(60,70]","EPI_ADFA_(60,70]_1.5.1",ADFA,2016_December_ADFA_1.5.1,EPI,-6.4,63.83601757,0,8,14,19,33,6,105,80,1,278.8,307.3,265.05,100,0.474,1,2016_December,2016,December,0.3415,0.5595,0.218,St. Marys,63.83601757,1.5.1,63.83601757,28.5,"(60,70]",2016_December,3.49,Wet,100,"(60,65]",100,96,"(60,70]",94,moderate,"(60,80]",0.610366398570152,0.6383601757,1.56651376146789,0.289313672922252,0.18468632707774796,0.18468632707774796,0.289313672922252,33,19,105,6,80,8,307.3,NA,0.5045222641509434,27.651648534944492,362.9278870211464,20.73873640120837,276.5164853494449,48.39038493615286,114.06305020664604,65.67266527049317,15.510766185141206,63.83601757,0.5814563016869538,0.6073233144171919,0.14775104542400952,0.15691445510015312,-0.4579916619794355,-0.44094333327356966,0.003882481323183097,-0.005095551654909786
12,2016_December_ADFA,"2016_December_EPI_ADFA_(50,60]","2016_December_EPI_ADFA_(50,60]_1.6.1","2016_December_EPI_ADFA_(50,55]","2016_December_EPI_ADFA_(50,55]_1.6.1","EPI_ADFA_(50,55]","EPI_ADFA_(50,55]_1.6.1","EPI_ADFA_(50,60]","EPI_ADFA_(50,60]_1.6.1",ADFA,2016_December_ADFA_1.6.1,EPI,-7.9,54.26439232,0,14,10,21,31,6,112,85,1,279.9,323.7,265.05,100,0.505,1,2016_December,2016,December,0.938,1.447,0.509,St. Marys,54.26439232,1.6.1,54.26439232,43.80000000000001,"(50,60]",2016_December,3.49,Wet,100,"(50,55]",100,96,"(50,60]",94,dry,"(40,60]",0.6482377332411886,0.5426439232,1.842829076620825,0.32736005528680023,0.17763994471319977,0.17763994471319977,0.32736005528680023,31,21,112,6,85,14,323.7,NA,0.5045222641509434,42.766366188857695,342.13092951086156,18.328442652367585,259.65293757520743,30.54740442061264,94.69695370389918,64.14954928328655,15.930012266306685,54.26439232,1.0877710020945137,0.06427036498935272,-0.6653911016677425,-0.2293246079303449,0.6269544698400603,-0.14650809747290325,-0.003254678358515104,9.733748710428144e-4
13,2016_December_ADFA,"2016_December_EPI_ADFA_(110,120]","2016_December_EPI_ADFA_(110,120]_1.1.1","2016_December_EPI_ADFA_(110,115]","2016_December_EPI_ADFA_(110,115]_1.1.1","EPI_ADFA_(110,115]","EPI_ADFA_(110,115]_1.1.1","EPI_ADFA_(110,120]","EPI_ADFA_(110,120]_1.1.1",ADFA,2016_December_ADFA_1.1.1,EPI,-4.7,114.4508671,0,15,16,8,24,11,84,65,1,275.2,294.3,265.05,100,0.509,1,2016_December,2016,December,0.173,0.371,0.198,St. Marys,114.4508671,1.1.1,114.4508671,19.100000000000023,"(110,120]",2016_December,3.49,Wet,100,"(110,115]",100,100,"(110,120]",100,hydrated,"(100,120]",0.4663072776280323,1.144508671,0.8737373737373736,0.2373504043126685,0.27164959568733155,0.27164959568733155,0.2373504043126685,24,8,84,11,65,15,294.3,NA,0.5045222641509434,63.197701488808384,353.907128337327,46.34498109179282,273.856706451503,67.41088158806228,101.1163223820934,33.70544079403114,16.65123061492208,114.4508671,2.705965449092528,0.13961693878014636,0.48851676073215894,0.8045388432312689,0.17210744628250524,0.572989190173584,0.006342499223386706,-0.0018452545880038695
13,2016_December_ADFA,"2016_December_EPI_ADFA_(120,130]","2016_December_EPI_ADFA_(120,130]_1.2.1","2016_December_EPI_ADFA_(125,130]","2016_December_EPI_ADFA_(125,130]_1.2.1","EPI_ADFA_(125,130]","EPI_ADFA_(125,130]_1.2.1","EPI_ADFA_(120,130]","EPI_ADFA_(120,130]_1.2.1",ADFA,2016_December_ADFA_1.2.1,EPI,-4.5,125.6410256,0,8,12,14,26,7,90,69,1,275.9,318,265.05,100,0.483,1,2016_December,2016,December,0.156,0.352,0.196,St. Marys,NA,1.2.1,88.56695784598281,42.10000000000002,"(120,130]",2016_December,3.49,Wet,100,"(125,130]",100,100,"(120,130]",100,hydrated,"(120,140]",0.44318181818181823,0.8856695784598281,0.7959183673469388,0.2140568181818182,0.2689431818181818,0.2689431818181818,0.2140568181818182,26,14,90,7,69,8,318,NA,0.5045222641509434,37.37325476455911,420.44911610129,32.70159791898922,322.3443223443223,56.05988214683866,121.4630779848171,65.40319583797844,15.76506382133671,88.56695784598281,1.5762367840892688,0.7492866141879932,0.21855164089328802,0.0015819182916654852,-0.7726390192316049,-0.6075180467768044,0.0033843759647900883,-0.009203896850996943
13,2016_December_ADFA,"2016_December_EPI_ADFA_(80,90]","2016_December_EPI_ADFA_(80,90]_1.3.1","2016_December_EPI_ADFA_(85,90]","2016_December_EPI_ADFA_(85,90]_1.3.1","EPI_ADFA_(85,90]","EPI_ADFA_(85,90]_1.3.1","EPI_ADFA_(80,90]","EPI_ADFA_(80,90]_1.3.1",ADFA,2016_December_ADFA_1.3.1,EPI,-6.2,85.00590319,0,12,6,7,13,10,79,62,1,276.8,361.4,265.05,100,0.496,1,2016_December,2016,December,0.4235,0.7835,0.36,St. Marys,85.00590319,1.3.1,85.00590319,84.59999999999997,"(80,90]",2016_December,3.49,Wet,100,"(85,90]",100,92,"(80,90]",89,moderate,"(80,100]",0.5405232929164008,0.8500590319,1.176388888888889,0.2680995532865348,0.2279004467134652,0.2279004467134652,0.2680995532865348,13,7,79,10,62,12,361.4,NA,0.5045222641509434,44.75949270670678,294.666660319153,37.299577255588986,231.2573789846517,22.37974635335339,48.48945043226568,26.10970407891229,17.220156824348596,85.00590319,3.4685823412032817,0.02673533223996547,-0.3100499020931983,-0.7200664553120023,-0.7040387391327454,-0.6812934791253328,-0.0028616826280476303,-0.011696379223245708
13,2016_December_ADFA,"2016_December_EPI_ADFA_(60,70]","2016_December_EPI_ADFA_(60,70]_1.4.1","2016_December_EPI_ADFA_(60,65]","2016_December_EPI_ADFA_(60,65]_1.4.1","EPI_ADFA_(60,65]","EPI_ADFA_(60,65]_1.4.1","EPI_ADFA_(60,70]","EPI_ADFA_(60,70]_1.4.1",ADFA,2016_December_ADFA_1.4.1,EPI,-6.5,60.02971768,0,12,10,13,23,10,73,50,1,280.1,318.4,265.05,100,0.472,1,2016_December,2016,December,0.3365,0.5385,0.202,St. Marys,60.02971768,1.4.1,60.02971768,38.299999999999955,"(60,70]",2016_December,3.49,Wet,100,"(60,65]",100,96,"(60,70]",94,moderate,"(60,80]",0.6248839368616528,0.6002971767999999,1.6658415841584158,0.2949452181987001,0.17705478180129983,0.17705478180129983,0.2949452181987001,23,13,73,10,50,12,318.4,NA,0.5045222641509434,40.68552144458155,247.5035887878711,33.90460120381796,169.52300601908982,33.90460120381796,77.98058276878132,44.07598156496335,16.36688850177677,60.02971768,2.7988354475191723,0.8991458304868016,0.06880709551046243,-0.11734212997465757,-0.5308123422279523,0.2863289239276396,0.010069698996002976,-0.0023525200505351896
